Gmean,F1,Precision,Recall,TP,TN,FP,FN
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
0.0,0.0,0,0.0,0,137,0,7
